match_date,home_team,away_team,league_name,season_info,bookmaker,odd_type,odd_value,match_url
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,Pinnacle,Over +3.5,2.68,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T13:30:00Z,Sparta Rotterdam,Den Haag,Eredivisie,2020-2021,Pinnacle,Under +3.5,1.51,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-den-haag-fVe5ANHi/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,1xBet,Over +2.5,1.21,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,1xBet,Under +2.5,3.84,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,22Bet,Over +2.5,1.21,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,22Bet,Under +2.5,3.84,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,888sport,Over +2.5,1.23,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,888sport,Under +2.5,4.10,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,bwin,Over +2.5,1.20,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,bwin,Under +2.5,4.00,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,Pinnacle,Over +2.5,1.25,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,Pinnacle,Under +2.5,4.19,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,1xBet,Over +3,1.31,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,1xBet,Under +3,3.20,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,22Bet,Over +3,1.31,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,22Bet,Under +3,3.20,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,1xBet,Over +3.5,1.62,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,1xBet,Under +3.5,2.24,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,22Bet,Over +3.5,1.62,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,22Bet,Under +3.5,2.24,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,888sport,Over +3.5,1.62,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,888sport,Under +3.5,2.30,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
